Neighbourhood,Neighbourhood Number,Question Type,Gender,Age Range,Year,Value,Ward
Ormsby Place,4380,Age & Gender,Women+,90 to 94 years,2021,5,sipiwiyiniwak Ward
Ormsby Place,4380,Age & Gender,Women+,95 to 99 years,2021,0,sipiwiyiniwak Ward
Ormsby Place,4380,Age & Gender,Women+,100 years and over,2021,0,sipiwiyiniwak Ward
Ottewell,6550,Age & Gender,Women+,0 to 4 years,2021,165,Métis Ward
Ottewell,6550,Age & Gender,Women+,0 to 14 years,2021,475,Métis Ward
Ottewell,6550,Age & Gender,Women+,5 to 9 years,2021,170,Métis Ward
Ottewell,6550,Age & Gender,Women+,10 to 14 years,2021,145,Métis Ward
Ottewell,6550,Age & Gender,Women+,15 to 19 years,2021,120,Métis Ward
Ottewell,6550,Age & Gender,Women+,15 to 64 years,2021,1845,Métis Ward
Ottewell,6550,Age & Gender,Women+,20 to 24 years,2021,145,Métis Ward
Ottewell,6550,Age & Gender,Women+,25 to 29 years,2021,175,Métis Ward
Ottewell,6550,Age & Gender,Women+,30 to 34 years,2021,215,Métis Ward
Ottewell,6550,Age & Gender,Women+,35 to 39 years,2021,235,Métis Ward
Ottewell,6550,Age & Gender,Women+,40 to 44 years,2021,190,Métis Ward
Ottewell,6550,Age & Gender,Women+,45 to 49 years,2021,150,Métis Ward
Ottewell,6550,Age & Gender,Women+,50 to 54 years,2021,180,Métis Ward
Ottewell,6550,Age & Gender,Women+,55 to 59 years,2021,210,Métis Ward
Ottewell,6550,Age & Gender,Women+,60 to 64 years,2021,220,Métis Ward
Ottewell,6550,Age & Gender,Women+,65 to 69 years,2021,160,Métis Ward
Ottewell,6550,Age & Gender,Women+,65 years and over,2021,725,Métis Ward
Ottewell,6550,Age & Gender,Women+,70 to 74 years,2021,155,Métis Ward
Ottewell,6550,Age & Gender,Women+,75 to 79 years,2021,95,Métis Ward
Ottewell,6550,Age & Gender,Women+,80 to 84 years,2021,115,Métis Ward
Ottewell,6550,Age & Gender,Women+,85 to 89 years,2021,110,Métis Ward
Ottewell,6550,Age & Gender,Women+,85 years and over,2021,190,Métis Ward
Ottewell,6550,Age & Gender,Women+,90 to 94 years,2021,60,Métis Ward
Ottewell,6550,Age & Gender,Women+,95 to 99 years,2021,20,Métis Ward
Ottewell,6550,Age & Gender,Women+,100 years and over,2021,5,Métis Ward
Overlanders,2590,Age & Gender,Women+,0 to 4 years,2021,105,Dene Ward
Overlanders,2590,Age & Gender,Women+,0 to 14 years,2021,300,Dene Ward
Overlanders,2590,Age & Gender,Women+,5 to 9 years,2021,115,Dene Ward
Overlanders,2590,Age & Gender,Women+,10 to 14 years,2021,85,Dene Ward
Overlanders,2590,Age & Gender,Women+,15 to 19 years,2021,85,Dene Ward
Overlanders,2590,Age & Gender,Women+,15 to 64 years,2021,960,Dene Ward
Overlanders,2590,Age & Gender,Women+,20 to 24 years,2021,90,Dene Ward
Overlanders,2590,Age & Gender,Women+,25 to 29 years,2021,110,Dene Ward
Overlanders,2590,Age & Gender,Women+,30 to 34 years,2021,125,Dene Ward
Overlanders,2590,Age & Gender,Women+,35 to 39 years,2021,125,Dene Ward
Overlanders,2590,Age & Gender,Women+,40 to 44 years,2021,100,Dene Ward
Overlanders,2590,Age & Gender,Women+,45 to 49 years,2021,75,Dene Ward
Overlanders,2590,Age & Gender,Women+,50 to 54 years,2021,85,Dene Ward
Overlanders,2590,Age & Gender,Women+,55 to 59 years,2021,70,Dene Ward
Overlanders,2590,Age & Gender,Women+,60 to 64 years,2021,95,Dene Ward
Overlanders,2590,Age & Gender,Women+,65 to 69 years,2021,75,Dene Ward
Overlanders,2590,Age & Gender,Women+,65 years and over,2021,180,Dene Ward
Overlanders,2590,Age & Gender,Women+,70 to 74 years,2021,55,Dene Ward
Overlanders,2590,Age & Gender,Women+,75 to 79 years,2021,30,Dene Ward
Overlanders,2590,Age & Gender,Women+,80 to 84 years,2021,15,Dene Ward
Overlanders,2590,Age & Gender,Women+,85 to 89 years,2021,5,Dene Ward
Overlanders,2590,Age & Gender,Women+,85 years and over,2021,10,Dene Ward
Overlanders,2590,Age & Gender,Women+,90 to 94 years,2021,0,Dene Ward
Overlanders,2590,Age & Gender,Women+,95 to 99 years,2021,0,Dene Ward
Overlanders,2590,Age & Gender,Women+,100 years and over,2021,0,Dene Ward
Oxford,3320,Age & Gender,Women+,0 to 4 years,2021,110,Anirniq Ward
Oxford,3320,Age & Gender,Women+,0 to 14 years,2021,420,Anirniq Ward
Oxford,3320,Age & Gender,Women+,5 to 9 years,2021,150,Anirniq Ward
Oxford,3320,Age & Gender,Women+,10 to 14 years,2021,160,Anirniq Ward
Oxford,3320,Age & Gender,Women+,15 to 19 years,2021,150,Anirniq Ward
Oxford,3320,Age & Gender,Women+,15 to 64 years,2021,1535,Anirniq Ward
Oxford,3320,Age & Gender,Women+,20 to 24 years,2021,150,Anirniq Ward
Oxford,3320,Age & Gender,Women+,25 to 29 years,2021,130,Anirniq Ward
Oxford,3320,Age & Gender,Women+,30 to 34 years,2021,145,Anirniq Ward
Oxford,3320,Age & Gender,Women+,35 to 39 years,2021,165,Anirniq Ward
Oxford,3320,Age & Gender,Women+,40 to 44 years,2021,155,Anirniq Ward
Oxford,3320,Age & Gender,Women+,45 to 49 years,2021,155,Anirniq Ward
Oxford,3320,Age & Gender,Women+,50 to 54 years,2021,160,Anirniq Ward
Oxford,3320,Age & Gender,Women+,55 to 59 years,2021,160,Anirniq Ward
Oxford,3320,Age & Gender,Women+,60 to 64 years,2021,160,Anirniq Ward
Oxford,3320,Age & Gender,Women+,65 to 69 years,2021,105,Anirniq Ward
Oxford,3320,Age & Gender,Women+,65 years and over,2021,300,Anirniq Ward
Oxford,3320,Age & Gender,Women+,70 to 74 years,2021,65,Anirniq Ward
Oxford,3320,Age & Gender,Women+,75 to 79 years,2021,50,Anirniq Ward
Oxford,3320,Age & Gender,Women+,80 to 84 years,2021,40,Anirniq Ward
Oxford,3320,Age & Gender,Women+,85 to 89 years,2021,25,Anirniq Ward
Oxford,3320,Age & Gender,Women+,85 years and over,2021,35,Anirniq Ward
Oxford,3320,Age & Gender,Women+,90 to 94 years,2021,5,Anirniq Ward
Oxford,3320,Age & Gender,Women+,95 to 99 years,2021,5,Anirniq Ward
Oxford,3320,Age & Gender,Women+,100 years and over,2021,0,Anirniq Ward
Ozerna,2600,Age & Gender,Women+,0 to 4 years,2021,80,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,0 to 14 years,2021,320,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,5 to 9 years,2021,105,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,10 to 14 years,2021,130,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,15 to 19 years,2021,155,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,15 to 64 years,2021,1490,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,20 to 24 years,2021,145,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,25 to 29 years,2021,150,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,30 to 34 years,2021,125,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,35 to 39 years,2021,80,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,40 to 44 years,2021,120,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,45 to 49 years,2021,165,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,50 to 54 years,2021,185,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,55 to 59 years,2021,205,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,60 to 64 years,2021,155,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,65 to 69 years,2021,130,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,65 years and over,2021,350,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,70 to 74 years,2021,100,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,75 to 79 years,2021,50,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,80 to 84 years,2021,35,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,85 to 89 years,2021,20,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,85 years and over,2021,35,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,90 to 94 years,2021,5,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,95 to 99 years,2021,5,tastawiyiniwak Ward
Ozerna,2600,Age & Gender,Women+,100 years and over,2021,0,tastawiyiniwak Ward
Paisley,5469,Age & Gender,Women+,0 to 4 years,2021,120,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,0 to 14 years,2021,215,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,5 to 9 years,2021,60,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,10 to 14 years,2021,30,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,15 to 19 years,2021,20,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,15 to 64 years,2021,635,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,20 to 24 years,2021,45,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,25 to 29 years,2021,105,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,30 to 34 years,2021,155,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,35 to 39 years,2021,140,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,40 to 44 years,2021,75,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,45 to 49 years,2021,35,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,50 to 54 years,2021,20,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,55 to 59 years,2021,15,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,60 to 64 years,2021,15,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,65 to 69 years,2021,5,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,65 years and over,2021,20,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,70 to 74 years,2021,10,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,75 to 79 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,80 to 84 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,85 to 89 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,85 years and over,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,90 to 94 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,95 to 99 years,2021,0,Ipiihkoohkanipiaohtsi Ward
Paisley,5469,Age & Gender,Women+,100 years and over,2021,0,Ipiihkoohkanipiaohtsi Ward
Parkallen,5310,Age & Gender,Women+,0 to 4 years,2021,35,papastew Ward
Parkallen,5310,Age & Gender,Women+,0 to 14 years,2021,150,papastew Ward
Parkallen,5310,Age & Gender,Women+,5 to 9 years,2021,60,papastew Ward
Parkallen,5310,Age & Gender,Women+,10 to 14 years,2021,55,papastew Ward
Parkallen,5310,Age & Gender,Women+,15 to 19 years,2021,45,papastew Ward
Parkallen,5310,Age & Gender,Women+,15 to 64 years,2021,780,papastew Ward
Parkallen,5310,Age & Gender,Women+,20 to 24 years,2021,95,papastew Ward
Parkallen,5310,Age & Gender,Women+,25 to 29 years,2021,110,papastew Ward
Parkallen,5310,Age & Gender,Women+,30 to 34 years,2021,90,papastew Ward
Parkallen,5310,Age & Gender,Women+,35 to 39 years,2021,80,papastew Ward
Parkallen,5310,Age & Gender,Women+,40 to 44 years,2021,80,papastew Ward
Parkallen,5310,Age & Gender,Women+,45 to 49 years,2021,65,papastew Ward
Parkallen,5310,Age & Gender,Women+,50 to 54 years,2021,70,papastew Ward
Parkallen,5310,Age & Gender,Women+,55 to 59 years,2021,60,papastew Ward
Parkallen,5310,Age & Gender,Women+,60 to 64 years,2021,75,papastew Ward
Parkallen,5310,Age & Gender,Women+,65 to 69 years,2021,70,papastew Ward
Parkallen,5310,Age & Gender,Women+,65 years and over,2021,175,papastew Ward
Parkallen,5310,Age & Gender,Women+,70 to 74 years,2021,45,papastew Ward
Parkallen,5310,Age & Gender,Women+,75 to 79 years,2021,35,papastew Ward
Parkallen,5310,Age & Gender,Women+,80 to 84 years,2021,10,papastew Ward
Parkallen,5310,Age & Gender,Women+,85 to 89 years,2021,5,papastew Ward
Parkallen,5310,Age & Gender,Women+,85 years and over,2021,15,papastew Ward
Parkallen,5310,Age & Gender,Women+,90 to 94 years,2021,10,papastew Ward
Parkallen,5310,Age & Gender,Women+,95 to 99 years,2021,0,papastew Ward
Parkallen,5310,Age & Gender,Women+,100 years and over,2021,0,papastew Ward
Parkdale,1160,Age & Gender,Women+,0 to 4 years,2021,75,Métis Ward
Parkdale,1160,Age & Gender,Women+,0 to 14 years,2021,235,Métis Ward
Parkdale,1160,Age & Gender,Women+,5 to 9 years,2021,85,Métis Ward
Parkdale,1160,Age & Gender,Women+,10 to 14 years,2021,70,Métis Ward
Parkdale,1160,Age & Gender,Women+,15 to 19 years,2021,80,Métis Ward
Parkdale,1160,Age & Gender,Women+,15 to 64 years,2021,1255,Métis Ward
Parkdale,1160,Age & Gender,Women+,20 to 24 years,2021,110,Métis Ward
Parkdale,1160,Age & Gender,Women+,25 to 29 years,2021,145,Métis Ward
Parkdale,1160,Age & Gender,Women+,30 to 34 years,2021,170,Métis Ward
Parkdale,1160,Age & Gender,Women+,35 to 39 years,2021,145,Métis Ward
Parkdale,1160,Age & Gender,Women+,40 to 44 years,2021,130,Métis Ward
Parkdale,1160,Age & Gender,Women+,45 to 49 years,2021,120,Métis Ward
Parkdale,1160,Age & Gender,Women+,50 to 54 years,2021,110,Métis Ward
Parkdale,1160,Age & Gender,Women+,55 to 59 years,2021,125,Métis Ward
Parkdale,1160,Age & Gender,Women+,60 to 64 years,2021,120,Métis Ward
Parkdale,1160,Age & Gender,Women+,65 to 69 years,2021,90,Métis Ward
Parkdale,1160,Age & Gender,Women+,65 years and over,2021,240,Métis Ward
Parkdale,1160,Age & Gender,Women+,70 to 74 years,2021,60,Métis Ward
Parkdale,1160,Age & Gender,Women+,75 to 79 years,2021,50,Métis Ward
Parkdale,1160,Age & Gender,Women+,80 to 84 years,2021,15,Métis Ward
Parkdale,1160,Age & Gender,Women+,85 to 89 years,2021,15,Métis Ward
Parkdale,1160,Age & Gender,Women+,85 years and over,2021,25,Métis Ward
Parkdale,1160,Age & Gender,Women+,90 to 94 years,2021,10,Métis Ward
Parkdale,1160,Age & Gender,Women+,95 to 99 years,2021,0,Métis Ward
Parkdale,1160,Age & Gender,Women+,100 years and over,2021,0,Métis Ward
Parkview,3330,Age & Gender,Women+,0 to 4 years,2021,85,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,0 to 14 years,2021,295,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,5 to 9 years,2021,100,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,10 to 14 years,2021,105,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,15 to 19 years,2021,110,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,15 to 64 years,2021,1135,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,20 to 24 years,2021,85,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,25 to 29 years,2021,70,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,30 to 34 years,2021,90,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,35 to 39 years,2021,140,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,40 to 44 years,2021,130,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,45 to 49 years,2021,110,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,50 to 54 years,2021,110,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,55 to 59 years,2021,140,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,60 to 64 years,2021,150,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,65 to 69 years,2021,100,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,65 years and over,2021,315,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,70 to 74 years,2021,75,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,75 to 79 years,2021,40,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,80 to 84 years,2021,40,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,85 to 89 years,2021,25,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,85 years and over,2021,50,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,90 to 94 years,2021,10,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,95 to 99 years,2021,10,sipiwiyiniwak Ward
Parkview,3330,Age & Gender,Women+,100 years and over,2021,0,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,0 to 4 years,2021,50,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,0 to 14 years,2021,155,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,5 to 9 years,2021,55,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,10 to 14 years,2021,45,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,15 to 19 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,15 to 64 years,2021,645,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,20 to 24 years,2021,85,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,25 to 29 years,2021,65,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,30 to 34 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,35 to 39 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,40 to 44 years,2021,65,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,45 to 49 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,50 to 54 years,2021,65,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,55 to 59 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,60 to 64 years,2021,60,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,65 to 69 years,2021,35,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,65 years and over,2021,110,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,70 to 74 years,2021,30,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,75 to 79 years,2021,15,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,80 to 84 years,2021,15,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,85 to 89 years,2021,10,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,85 years and over,2021,10,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,90 to 94 years,2021,0,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,95 to 99 years,2021,0,sipiwiyiniwak Ward
Patricia Heights,4390,Age & Gender,Women+,100 years and over,2021,0,sipiwiyiniwak Ward
Pembina,3340,Age & Gender,Women+,0 to 4 years,2021,30,Anirniq Ward
Pembina,3340,Age & Gender,Women+,0 to 14 years,2021,55,Anirniq Ward
Pembina,3340,Age & Gender,Women+,5 to 9 years,2021,15,Anirniq Ward
Pembina,3340,Age & Gender,Women+,10 to 14 years,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,15 to 19 years,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,15 to 64 years,2021,305,Anirniq Ward
Pembina,3340,Age & Gender,Women+,20 to 24 years,2021,20,Anirniq Ward
Pembina,3340,Age & Gender,Women+,25 to 29 years,2021,45,Anirniq Ward
Pembina,3340,Age & Gender,Women+,30 to 34 years,2021,45,Anirniq Ward
Pembina,3340,Age & Gender,Women+,35 to 39 years,2021,45,Anirniq Ward
Pembina,3340,Age & Gender,Women+,40 to 44 years,2021,25,Anirniq Ward
Pembina,3340,Age & Gender,Women+,45 to 49 years,2021,20,Anirniq Ward
Pembina,3340,Age & Gender,Women+,50 to 54 years,2021,30,Anirniq Ward
Pembina,3340,Age & Gender,Women+,55 to 59 years,2021,30,Anirniq Ward
Pembina,3340,Age & Gender,Women+,60 to 64 years,2021,30,Anirniq Ward
Pembina,3340,Age & Gender,Women+,65 to 69 years,2021,30,Anirniq Ward
Pembina,3340,Age & Gender,Women+,65 years and over,2021,75,Anirniq Ward
Pembina,3340,Age & Gender,Women+,70 to 74 years,2021,15,Anirniq Ward
Pembina,3340,Age & Gender,Women+,75 to 79 years,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,80 to 84 years,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,85 to 89 years,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,85 years and over,2021,10,Anirniq Ward
Pembina,3340,Age & Gender,Women+,90 to 94 years,2021,5,Anirniq Ward
Pembina,3340,Age & Gender,Women+,95 to 99 years,2021,0,Anirniq Ward
Pembina,3340,Age & Gender,Women+,100 years and over,2021,0,Anirniq Ward
Pleasantview,5320,Age & Gender,Women+,0 to 4 years,2021,90,papastew Ward
Pleasantview,5320,Age & Gender,Women+,0 to 14 years,2021,265,papastew Ward
Pleasantview,5320,Age & Gender,Women+,5 to 9 years,2021,80,papastew Ward
Pleasantview,5320,Age & Gender,Women+,10 to 14 years,2021,95,papastew Ward
Pleasantview,5320,Age & Gender,Women+,15 to 19 years,2021,85,papastew Ward
Pleasantview,5320,Age & Gender,Women+,15 to 64 years,2021,1350,papastew Ward
Pleasantview,5320,Age & Gender,Women+,20 to 24 years,2021,135,papastew Ward
Pleasantview,5320,Age & Gender,Women+,25 to 29 years,2021,160,papastew Ward
Pleasantview,5320,Age & Gender,Women+,30 to 34 years,2021,145,papastew Ward
Pleasantview,5320,Age & Gender,Women+,35 to 39 years,2021,180,papastew Ward
Pleasantview,5320,Age & Gender,Women+,40 to 44 years,2021,140,papastew Ward
Pleasantview,5320,Age & Gender,Women+,45 to 49 years,2021,110,papastew Ward
Pleasantview,5320,Age & Gender,Women+,50 to 54 years,2021,110,papastew Ward
Pleasantview,5320,Age & Gender,Women+,55 to 59 years,2021,140,papastew Ward
Pleasantview,5320,Age & Gender,Women+,60 to 64 years,2021,135,papastew Ward
Pleasantview,5320,Age & Gender,Women+,65 to 69 years,2021,90,papastew Ward
Pleasantview,5320,Age & Gender,Women+,65 years and over,2021,320,papastew Ward
Pleasantview,5320,Age & Gender,Women+,70 to 74 years,2021,80,papastew Ward
Pleasantview,5320,Age & Gender,Women+,75 to 79 years,2021,60,papastew Ward
Pleasantview,5320,Age & Gender,Women+,80 to 84 years,2021,40,papastew Ward
Pleasantview,5320,Age & Gender,Women+,85 to 89 years,2021,30,papastew Ward
Pleasantview,5320,Age & Gender,Women+,85 years and over,2021,45,papastew Ward
Pleasantview,5320,Age & Gender,Women+,90 to 94 years,2021,15,papastew Ward
Pleasantview,5320,Age & Gender,Women+,95 to 99 years,2021,5,papastew Ward
Pleasantview,5320,Age & Gender,Women+,100 years and over,2021,0,papastew Ward
Pollard Meadows,6580,Age & Gender,Women+,0 to 4 years,2021,115,Sspomitapi Ward
Pollard Meadows,6580,Age & Gender,Women+,0 to 14 years,2021,425,Sspomitapi Ward
Pollard Meadows,6580,Age & Gender,Women+,5 to 9 years,2021,170,Sspomitapi Ward
Pollard Meadows,6580,Age & Gender,Women+,10 to 14 years,2021,145,Sspomitapi Ward
Pollard Meadows,6580,Age & Gender,Women+,15 to 19 years,2021,130,Sspomitapi Ward
Pollard Meadows,6580,Age & Gender,Women+,15 to 64 years,2021,1445,Sspomitapi Ward
