Neighbourhood,Neighbourhood Number,Question Type,Gender,Characteristic,Year,Value,Ward
Hudson,3480,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Anirniq Ward
Hudson,3480,Visible Minority,Women+,West Asian,2021,0,Anirniq Ward
Idylwylde,6320,Visible Minority,Men+,Arab,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Black,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Chinese,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Filipino,2021,10,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Japanese,2021,15,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Korean,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Latin American,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Multiple visible minorities,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Not a visible minority,2021,650,Métis Ward
Idylwylde,6320,Visible Minority,Men+,South Asian,2021,30,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Southeast Asian,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,Total visible minority population,2021,160,Métis Ward
Idylwylde,6320,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Men+,West Asian,2021,10,Métis Ward
Idylwylde,6320,Visible Minority,Total,Arab,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Total,Black,2021,15,Métis Ward
Idylwylde,6320,Visible Minority,Total,Chinese,2021,50,Métis Ward
Idylwylde,6320,Visible Minority,Total,Filipino,2021,30,Métis Ward
Idylwylde,6320,Visible Minority,Total,Japanese,2021,20,Métis Ward
Idylwylde,6320,Visible Minority,Total,Korean,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Total,Latin American,2021,55,Métis Ward
Idylwylde,6320,Visible Minority,Total,Multiple visible minorities,2021,15,Métis Ward
Idylwylde,6320,Visible Minority,Total,Not a visible minority,2021,1405,Métis Ward
Idylwylde,6320,Visible Minority,Total,South Asian,2021,55,Métis Ward
Idylwylde,6320,Visible Minority,Total,Southeast Asian,2021,10,Métis Ward
Idylwylde,6320,Visible Minority,Total,Total visible minority population,2021,320,Métis Ward
Idylwylde,6320,Visible Minority,Total,"Visible minority, n.i.e.",2021,20,Métis Ward
Idylwylde,6320,Visible Minority,Total,West Asian,2021,15,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Arab,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Black,2021,10,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Chinese,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Filipino,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Japanese,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Korean,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Latin American,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Multiple visible minorities,2021,10,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Not a visible minority,2021,760,Métis Ward
Idylwylde,6320,Visible Minority,Women+,South Asian,2021,25,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Southeast Asian,2021,0,Métis Ward
Idylwylde,6320,Visible Minority,Women+,Total visible minority population,2021,160,Métis Ward
Idylwylde,6320,Visible Minority,Women+,"Visible minority, n.i.e.",2021,15,Métis Ward
Idylwylde,6320,Visible Minority,Women+,West Asian,2021,10,Métis Ward
Inglewood,3240,Visible Minority,Men+,Arab,2021,50,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Black,2021,745,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Chinese,2021,40,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Filipino,2021,235,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Japanese,2021,0,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Korean,2021,15,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Latin American,2021,65,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Multiple visible minorities,2021,20,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Not a visible minority,2021,2150,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,South Asian,2021,130,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Southeast Asian,2021,35,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,Total visible minority population,2021,1365,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,"Visible minority, n.i.e.",2021,15,Anirniq Ward
Inglewood,3240,Visible Minority,Men+,West Asian,2021,15,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Arab,2021,100,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Black,2021,1430,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Chinese,2021,80,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Filipino,2021,515,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Japanese,2021,15,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Korean,2021,25,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Latin American,2021,95,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Multiple visible minorities,2021,50,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Not a visible minority,2021,4265,Anirniq Ward
Inglewood,3240,Visible Minority,Total,South Asian,2021,250,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Southeast Asian,2021,70,Anirniq Ward
Inglewood,3240,Visible Minority,Total,Total visible minority population,2021,2685,Anirniq Ward
Inglewood,3240,Visible Minority,Total,"Visible minority, n.i.e.",2021,30,Anirniq Ward
Inglewood,3240,Visible Minority,Total,West Asian,2021,20,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Arab,2021,50,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Black,2021,685,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Chinese,2021,45,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Filipino,2021,280,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Japanese,2021,10,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Korean,2021,0,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Latin American,2021,30,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Multiple visible minorities,2021,25,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Not a visible minority,2021,2110,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,South Asian,2021,120,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Southeast Asian,2021,35,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,Total visible minority population,2021,1320,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,"Visible minority, n.i.e.",2021,20,Anirniq Ward
Inglewood,3240,Visible Minority,Women+,West Asian,2021,0,Anirniq Ward
Jackson Heights,6330,Visible Minority,Men+,Arab,2021,65,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Black,2021,75,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Chinese,2021,70,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Filipino,2021,180,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Japanese,2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Korean,2021,25,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Latin American,2021,50,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Multiple visible minorities,2021,65,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Not a visible minority,2021,810,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,South Asian,2021,575,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Southeast Asian,2021,30,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,Total visible minority population,2021,1160,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Men+,West Asian,2021,15,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Arab,2021,110,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Black,2021,175,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Chinese,2021,185,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Filipino,2021,350,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Japanese,2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Korean,2021,65,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Latin American,2021,115,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Multiple visible minorities,2021,105,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Not a visible minority,2021,1670,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,South Asian,2021,1155,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Southeast Asian,2021,75,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,Total visible minority population,2021,2380,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Total,West Asian,2021,40,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Arab,2021,45,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Black,2021,100,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Chinese,2021,110,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Filipino,2021,175,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Japanese,2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Korean,2021,40,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Latin American,2021,65,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Multiple visible minorities,2021,40,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Not a visible minority,2021,860,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,South Asian,2021,580,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Southeast Asian,2021,45,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,Total visible minority population,2021,1215,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,Sspomitapi Ward
Jackson Heights,6330,Visible Minority,Women+,West Asian,2021,20,Sspomitapi Ward
Jamieson Place,4220,Visible Minority,Men+,Arab,2021,50,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Black,2021,70,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Chinese,2021,100,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Filipino,2021,170,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Japanese,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Korean,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Latin American,2021,15,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Multiple visible minorities,2021,25,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Not a visible minority,2021,1320,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,South Asian,2021,100,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Southeast Asian,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,Total visible minority population,2021,560,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Men+,West Asian,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Arab,2021,100,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Black,2021,120,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Chinese,2021,190,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Filipino,2021,405,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Japanese,2021,15,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Korean,2021,10,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Latin American,2021,15,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Multiple visible minorities,2021,60,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Not a visible minority,2021,2655,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,South Asian,2021,245,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Southeast Asian,2021,25,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,Total visible minority population,2021,1200,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Total,West Asian,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Arab,2021,50,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Black,2021,50,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Chinese,2021,90,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Filipino,2021,230,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Japanese,2021,15,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Korean,2021,10,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Latin American,2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Multiple visible minorities,2021,35,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Not a visible minority,2021,1330,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,South Asian,2021,140,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Southeast Asian,2021,20,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,Total visible minority population,2021,645,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jamieson Place,4220,Visible Minority,Women+,West Asian,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Arab,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Black,2021,80,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Chinese,2021,40,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Filipino,2021,125,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Japanese,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Korean,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Latin American,2021,30,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Multiple visible minorities,2021,10,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Not a visible minority,2021,705,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,South Asian,2021,55,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Southeast Asian,2021,15,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,Total visible minority population,2021,370,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Men+,West Asian,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Arab,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Black,2021,140,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Chinese,2021,90,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Filipino,2021,270,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Japanese,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Korean,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Latin American,2021,45,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Multiple visible minorities,2021,25,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Not a visible minority,2021,1315,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,South Asian,2021,100,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Southeast Asian,2021,25,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,Total visible minority population,2021,715,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Total,West Asian,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Arab,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Black,2021,60,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Chinese,2021,50,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Filipino,2021,145,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Japanese,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Korean,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Latin American,2021,10,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Multiple visible minorities,2021,20,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Not a visible minority,2021,615,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,South Asian,2021,45,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Southeast Asian,2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,Total visible minority population,2021,345,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,"Visible minority, n.i.e.",2021,0,sipiwiyiniwak Ward
Jasper Park,4230,Visible Minority,Women+,West Asian,2021,0,sipiwiyiniwak Ward
Kameyosek,6340,Visible Minority,Men+,Arab,2021,50,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Black,2021,125,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Chinese,2021,40,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Filipino,2021,125,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Japanese,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Korean,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Latin American,2021,40,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Multiple visible minorities,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Not a visible minority,2021,665,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,South Asian,2021,140,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Southeast Asian,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,Total visible minority population,2021,525,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,"Visible minority, n.i.e.",2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Men+,West Asian,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Arab,2021,75,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Black,2021,295,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Chinese,2021,75,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Filipino,2021,290,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Japanese,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Korean,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Latin American,2021,75,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Multiple visible minorities,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Not a visible minority,2021,1400,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,South Asian,2021,250,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Southeast Asian,2021,10,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,Total visible minority population,2021,1085,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,"Visible minority, n.i.e.",2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Total,West Asian,2021,0,Karhiio Ward
Kameyosek,6340,Visible Minority,Women+,Arab,2021,25,Karhiio Ward
Kameyosek,6340,Visible Minority,Women+,Black,2021,165,Karhiio Ward
Kameyosek,6340,Visible Minority,Women+,Chinese,2021,30,Karhiio Ward
Kameyosek,6340,Visible Minority,Women+,Filipino,2021,165,Karhiio Ward
